,id,tweet,subtask_a
1343,35248,@USER @USER Είναι σκατά. Ολοι γνωρίζουμε.,OFF
1344,56032,@USER Λατρεύω το πέος μου και θέλω να το κρατήσω. Θα προτιμούσα να καπνίσω μια άρθρωση.,OFF
1345,17338,@USER @USER είναι σκύλος με ψύλλους.,OFF
1346,25082,@USER Είστε δειλός και δεν έχετε κανένα δικαίωμα να γίνετε AG. Είστε απογοητευτική. Οι μέρες σας είναι αριθμημένες και έτσι το κόμμα σας.,OFF
1347,42219,@USER Υπάρχουν προσφορές για το εμπόριο ΕΕ του Μεξικού και άλλες εμπορικές συμφωνίες. Δεν χρειαζόμαστε ούτε θέλουμε μια συμφωνία ελέγχου όπλων ή μια «συμφωνία» για το κλίμα,OFF
1348,80103,@ ΧΡΗΣΤΗΣ Τσιμπάς λέει το μεγάλο ψέμα.,OFF
1349,98184,"@USER Tough crap Mazie! Πρέπει να υπάρχει ένα Me Too &quot;για άνδρες με ψευδείς κατηγορίες εναντίον τους, καθώς και για εκείνους που βλάπτονται από τα δημοκρατικά ψέματα, ψευδείς κατηγορίες, προκατειλημμένες κυβερνητικές υπηρεσίες, προκατειλημμένη ευαισθητοποίηση των μέσων ενημέρωσης και εκφοβιστές Antifa κ.λπ ....&quot;",OFF
1350,88927,"@USER @USER @USER @USER Um, όχι; Το να λέμε ότι η Εργασία είναι το κόμμα του μίσους &quot;υπονοεί ότι είναι το πιο μίσος κόμμα, και ως εκ τούτου οι Συντηρητικοί είναι λιγότερο μισητοί. Ενώ ο ισχυρισμός σχετικά με τους Τόρις μπορεί να αμφισβητηθεί, δεν είναι τίποτα.&quot;",OFF
1351,12101,@USER @USER @USER 🇺🇸 Επειδή πιστεύουν ότι ο Sen Collins είναι ένα ΣΠΟΥΔΙΚΟ COWARD και το μόνο που έχουν να κάνουν είναι Bullie SenCollins Αυτό είναι το οποίο οι Συντηρητικοί έχουν ζήσει με 9️⃣yrs τώρα Παρακαλώ Ψηφίστε για τον Kavanaugh LetGod Φροντίστε τα υπόλοιπα,OFF
1352,21313,@USER @USER Κάνει το δέρμα μου να σέρνεται απλώς κοιτάζοντας αυτήν τη γυναίκα - Η Theresa May είναι ευθύνη έναντι του έθνους μας και του @USER και πρέπει να αφαιρεθεί το συντομότερο δυνατόν,OFF
1353,81734,@USER @USER Έβγαλα τα λόγια από το στόμα μου. Είναι απλώς φρικτός.,OFF
1354,26773,@USER Μπορεί να το πιπιλίζει.,OFF
1355,46216,@USER @USER @USER @USER @USER Είχε 1 προσφορά από τον Ιούνιο! Τα σκατά καφέ είναι αυτό! Σταματήστε να σκέφτεστε ότι είναι ακόμα καλός που ζείτε στο παρελθόν,OFF
1356,80904,"@USER Ναι! Οι καλές παλιές μέρες, όταν οι συντηρητικοί σπρώχθηκαν και εκφοβίστηκαν από δημοκράτες που δεν έδωσαν ποτέ ούτε μια ίντσα. Οι καλές παλιές μέρες που μπορούσαν να κάνουν όλοι οι συντηρητικοί ήταν να προσποιηθούν την οργή και να υπόσχονται να τους πάρουν την επόμενη φορά. Ναι, αυτό χρειαζόμαστε. Αυτή είναι η υγιής &quot;αγάπη libs!&quot;",OFF
1357,74392,@USER @USER #DUMMYDONNIEJR 🤦🏻‍♀‍♀️🤥🤡🤷🏻‍♀‍♀️ ΑΥΤΟ ΕΙΝΑΙ ΑΠΟ ΤΟ IDIOT 2008 🤣😂😅. Το μήλο δεν πέφτει μακριά από το δέντρο όταν πρόκειται για ψέματα 🤥. Ο αμερικανικός λαός είχε #EnoughIsEnough of #LIARINCHIEF και είστε πραγματικά μια αμηχανία όπως και ο μπαμπάς σας 🍄🍄,OFF
1358,60401,@USER Gun Control σημαίνει χρήση και των δύο χεριών. Και σε αυτήν την περίπτωση σημαίνει απόκτηση του σωστού στόχου. Δεν μπορείτε να διορθώσετε ηλίθια.,OFF
1359,61308,"@USER @USER @USER @USER @USER Εκτός από αυτά τα ολόκληρα μηνύματα, αποδεικνύετε τι είναι λάθος. Η Hannity πληρώνεται 30 εκατομμύρια ετησίως για να κατηγορήσει τους μετανάστες, οπότε εσείς οι ηλίθιοι τραβάτε με χαρά τη γραμμή τροφοδοσίας για τον άντρα που θα αφαιρέσει την υγειονομική περίθαλψή σας. Πρέπει να πω ότι η ηλιθιότητα είναι διασκεδαστική. # μάγκα",OFF
1360,75038,Ο κάτοχος @USER έπρεπε να είχε αφαιρεθεί και να φυλακιστεί πριν από χρόνια.,OFF
1361,33745,@USER @USER @USER @USER @USER @USER @USER Ο έλεγχος των όπλων είναι ρατσιστικός. Διεύθυνση URL,OFF
1362,80980,@USER @USER @USER Ένας χρήσιμος ηλίθιος. Δεν τον χρειάζεσαι πλέον. Είναι απασχολημένοι για να ενοχλούνται από τον έλεγχο των όπλων τώρα. Απασχολημένος προσπαθώντας να βρει πώς να επηρεάσει τις εκλογές υπέρ τους. Δεν συμβαίνει gunna 😂🇺🇸💪,OFF
1363,89794,"@USER Οι σκέψεις και οι προσευχές μου είναι με τις οικογένειες. Τυχαίοι μαζικοί πυροβολισμοί, που μαστίζουν το έθνος μας, δεν είναι φυσιολογικοί και εμείς ως χώρα δεν μπορούμε να τους επιτρέψουμε να εξομαλυνθούν, &quot;είπε ο Craley&quot;, Η αλήθεια είναι ότι αυτοί οι μαζικοί πυροβολισμοί γίνονται πολύ &quot;φυσιολογικοί&quot;. Ο έλεγχος των όπλων σίγουρα θα βοηθούσε. &quot;",OFF
1364,38747,#DougFord χρησιμοποιώντας ξανά # αυταρχικές τακτικές τύπου Trump: • Διαδώστε επανειλημμένα ψέματα. • Δημιουργήστε μια ψεύτικη πραγματικότητα για τους οπαδούς σας. Αυτοί είναι έξυπνοι άνθρωποι. Οι συντηρητικοί ξέρουν τι κάνουν. Αυτή είναι μια προγραμματισμένη στρατηγική για την αποδυνάμωση της δημοκρατίας. #ONpoli URL,OFF
1365,31514,"@USER @USER @USER Όχι, δεν θα έλεγα ότι ξέρω καλά, μάλλον θα το λέγατε χαριτωμένοι άνθρωποι που προτείνουν σε συναυλίες όλη την ώρα, αλλά όταν είναι ένα γκέι ζευγάρι είναι λάθος είστε σε μια γαμημένη συναυλία που δεν χρειάζεται δώσε προσοχή",OFF
1366,62000,@USER αγοράζουμε δύο παιχνίδια παζλ και κοιτάζουμε μαθήματα για αυτόν rn! αλλά νομίζω ότι γίνεται εφηβικό τέρας.,OFF
1367,28907,"@USER Ναα. Έχω περάσει 24 ώρες γελάω τα τεράστια μου καρύδια με τη βλακεία σας. Φαντάζεις το είδος της οντότητάς σου, αλλά όλα σου τα φοβισμένα antifa PUSSIES δεν μυώνουν για να δεις κάποιον που προσπαθείς να εκφοβίσεις. Ακόμα και αυτό είναι αξιολύπητο.",OFF
1368,56408,Το @USER Liberal δεν ακολουθεί ποτέ υποσχέσεις Τα έχουμε ακούσει όλα πριν. Δειλός.,OFF
1369,95062,"@USER Λέει Μπεν, Μπεν, πότε θα κάνεις κάτι περισσότερο από το να κάνεις tweet για το djt; &quot;&quot;",OFF
1370,56367,@USER Είναι τρολ. Δεν είναι ανοιχτό σε γεγονότα,OFF
1371,48099,@USER Αυτό είναι ψέμα ... τα αριστερά σας antifa δεν είναι παρά βίαιο. Αυτός ο δάσκαλος πέρασε πολύ χρόνο σχεδιάζοντας αυτήν την επίθεση σε έναν αξιότιμο άνδρα με μηδενικά στοιχεία. Δεν υπάρχει κανένας λόγος να σταματήσετε το kavanaugh! Μια άλλη τρελή φιλελεύθερη δουλειά !!,OFF
1372,91905,@USER 7 εκατομμύρια δολάρια εξαγορά. Ηττημένοι.,OFF
1373,70052,Μετά από όλα τα χρόνια διαμαρτυρίας μου επιτέλους βγάζω τα δόντια μου για να μπορώ να σταματήσω να κλαίω,OFF
1374,91603,@USER ζούμε τις τελευταίες μέρες,OFF
1375,56694,"Ο Adam Schiff λέει ότι είναι ΓΙΑ την απελευθέρωση της διεύθυνσης URL πληροφοριών της FISA Ακριβώς άλλο σε μια μακρά λίστα γραφειοκρατικών παραβιάσεων που πρέπει να καθαριστούν από το DC! @USER παρακαλώ συνεχίστε να κάνετε ό, τι κάνετε για να εκθέσετε αυτές τις απάτες και τους υποκριτές !! #MAGA # KAG2020 #QAnon #WINNING # WWG1WGA URL",OFF
1376,49498,"@USER χθες αυτό συνέβη εδώ 😳 Τόσο για τον έλεγχο όπλων, όταν δεν μπορείτε να αποτρέψετε έναν 2ο μαθητή να φέρει όπλο στο σχολείο, huh😏 URL",OFF
1377,19356,@USER @USER Οι επίσημοι άνεργοι αριθμοί είναι αστείο. Υπάρχουν εκατομμύρια Αμερικανοί που έχασαν τη δουλειά και την καριέρα τους από το H-1b. Τα επιδόματα ανεργίας τους εξαντλήθηκαν πριν από χρόνια. Δώστε τους πίσω τις δουλειές τους. Τερματίστε το H-1B τώρα.,OFF
1378,28653,@USER Γαμώτο. Όχι παρατηρητής Fox. Ανεξάρτητος ψηφοφόρος που δεν θα ψηφίσει ποτέ αριστερά. Το πάρτι σας είναι επικίνδυνο.,OFF
1379,15446,@USER @USER @USER Παλιά φωτογραφία. Ο Τραμπ δεν παρακολουθεί τίποτα που σχετίζεται με τον τυφώνα. Αρκετά σίγουρος ότι χτυπάει το παντελόνι του τώρα,OFF
1380,84043,Ο κάτοχος @USER Eric είναι ο άχυρος άνθρωπος της διαφθοράς του Ομπάμα,OFF
1381,22874,@USER @USER Οι φιλελεύθεροι καταστρέφουν μια ζωή δεν έχει σημασία όσο κερδίζουν στο τέλος! Πρέπει να σταματήσετε! Δεν έχουν συνείδηση,OFF
1382,58412,Το Pigeon Girl μπορεί επίσης να στείλει περιστέρια σε κακά σε όλα τα καπέλα MAGA.,OFF
1383,99173,@USER @USER Λέει ότι ο σκύλος που κρύβεται πίσω από ένα πληκτρολόγιο δεν βλάπτει να ζητάς βοήθεια μερικές φορές δεν μπορεί να κάνει τα πάντα μόνος σου γαμώτο κλόουν αν μπορεί να βοηθήσει τότε κάτι είναι καλύτερο από τίποτα γι &#39;αυτό ρώτησα ακόμη και αν μπορεί Δεν είναι κακό να ζητάω να σκατά το twitter μου αδύναμο κώλο nigga,OFF
1384,21649,@USER Είναι απίστευτα ηλίθια και ίσως ο λόγος για τον οποίο επιλέχθηκε να «εντροπιάσει» τις εμπορικές συνομιλίες. Το Trudeau θα καταστρέψει κάθε λογική στον Καναδά. Θα επιτρέψετε σε έναν τρομοκράτη να καταστρέψει τον Καναδά; Τότε γιατί το Trudeau;,OFF
1385,16666,@USER @USER Είναι φρικτή στη δουλειά της ... ίσως γι &#39;αυτό η καριέρα της πεθαίνει ...,OFF
1386,78352,"@USER Αυτό είναι το πώς πήρε το κλειδί! Γιατί δεν παραδέχεται ότι ήταν ραντεβού ή ίσως είχε NSA; είναι παντρεμένη ? Τι είναι η αληθινή ιστορία! BS! Εντάξει, όλοι σεβόμαστε την αστυνομική, αλλά η ιστορία και η δικαιολογία της γεμάτη σκατά! Παρακαλώ δημοσιεύστε τη φωτογραφία της! Ας δούμε πόσο λίπος είναι!",OFF
1387,78014,@USER είσαι βλάκας. Επίθεση στην Τζούλι για να σταθεί δίπλα στον άντρα της. Είστε ακριβώς όπως όλοι οι άλλοι φιλελεύθεροι θέλουν να καταστρέψουν τη ζωή των λαών. Τι λες για να μην χτυπήσεις ανθρώπους μέχρι να κριθεί ένοχος ... στοιχηματίστε ότι ο πελάτης σου θέλει μόνο ΧΡΗΜΑΤΑ !!!,OFF
1388,65894,@USER @USER @USER Μην πηγαίνετε εδώ λέγοντας αυτόν τον τύπο χαζής σκατά,OFF
1389,47456,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Σταμάτα με τις ανοησίες σου. Είστε ένα μπλοκ. Είσαι ηλίθιος!,OFF
1390,92587,@USER @USER Είναι άρρωστος. Πολύ ενοχλημένος. Και αυτό το σχόλιο το αποδεικνύει!,OFF
1391,16437,@USER Λες και ένα φιλελεύθερο αρσενικό beta θα μπορούσε να κάνει σεξ με μια ευθεία γυναίκα.,OFF
1392,41461,Ο @USER Ive έκρινε ότι η ηλικιωμένη γυναίκα είναι αντισημιτική και η Joan Ryan έχει δίκιο. Παίζετε semamtics. Είσαι ντροπή.,OFF
1393,66163,@USER # Οι φιλελεύθεροι είναι ρακέτες. Δεν έχουν πλατφόρμα για να τρέξουν. ΚΑΝΕΝΑΣ! Η σφαγή ευάλωτων ανθρώπων από τις τελευταίες δεκαετίες ... του περασμένου αιώνα ... της προηγούμενης χιλιετίας ... δείχνει πόσο απελπισμένοι πρέπει να ακουστούν. Τώρα περιφέρονται στα γυμνάσια αναζητώντας φήμες. Λυπημένος!,OFF
1394,48537,@USER Λοιπόν σίγουρα θα έδινε την υποστήριξή της στον ψέμα δαμαλίδα που έκανε τις ψευδείς κατηγορίες. Δεν έχει περισσότερη νοημοσύνη από τους υπόλοιπους φιλελεύθερους που παίζουν κάποιον!,OFF
1395,37170,@USER ήδη ο κώλος μου είχα τόσες πολλές γαμημένες λήψεις απόψε,OFF
1396,79580,@USER @USER Ναι. Βεβαίως. Και το αποδεικνύει σε καθημερινή βάση. # ΜΑΓΑ,OFF
1397,86215,"@USER Αν και νομίζω ότι ο Κάρτερ ήταν αξιοπρεπής άνθρωπος, ήταν χωρίς αμφιβολία ο 2ος χειρότερος πρόεδρος στην ιστορία των ψηφοφοριών μου. Το 44 ήταν το χειρότερο αν υπήρχε οποιαδήποτε ερώτηση.",OFF
1398,65485,@USER @USER @USER Αυτός. Είναι. Α. Sociopath.,OFF
1399,37524,@USER Δεν έχω σοβαρά άλλα λόγια για το πόσο σκατά είναι. Κάθε φορά που νομίζω ότι βρήκα τη λέξη που κάνει κάτι ακόμα πιο αηδιαστικό και αηδιαστικό. Το καλύτερο που μπορώ να κάνω είναι να ελπίζω να πνιγεί στον εμετό του για όλα τα ηλίθια ψέματα που του είπε. Σαν σειριακός δολοφόνος δεν έχει ψυχή ..,OFF
1400,68995,@USER Αλλά ο Tinubu υποστηρίζει αυτό το τέρας εναντίον μας. Ο μεγαλύτερος προδότης της Γιορούμπα των σύγχρονων πολιτών της Γιορούμπα είναι ο Τινούμπου!,OFF
1401,71428,@USER Πιστεύετε ότι ενοχλεί τους κακούς Ναζί δημοκράτες / φιλελεύθερους που προσπάθησαν να διώξουν τις προεδρικές εκλογές και ότι η διαμόρφωση του Kavanaugh είναι απλώς μια άλλη πράξη αυτών των κακών Ναζί δημοκράτων / φιλελεύθερων πολιτικών για να καταστρέψει τη Δημοκρατία και την Αμερική! #Walkaway # Κάντε την Αμερική υπέροχη !!!!!!!!!!!!!!,OFF
1402,37576,@USER @USER του χονδροειδούς είναι alex και πολλοί άλλοι ηγέτες του έθνους είναι όπως εμείς; ll lapdpgs URL,OFF
1403,28564,@USER Έλεγχος όπλου. . . σημαίνει να χτυπάς αυτό που στοχεύεις! Αυτοί οι ηλικιωμένοι ιδιοκτήτες σπιτιού έχουν εξαιρετικό έλεγχο όπλων!,OFF
1404,39379,Οι @USER Liberal είναι SICK. Αυτός ο ψεύτικος κατηγορούμενος πρέπει να φυλακιστεί για τα ψέματα της με φαλακρό πρόσωπο. Διεύθυνση URL,OFF
1405,16545,"@USER @USER Κοιτάξτε την κινούμενη και όχι μια λέξη της Αλήθειας που βγαίνει από αυτήν. Αν έχετε ποτέ την ευκαιρία να θέσετε σε αυτό το στρώμα μια ερώτηση, ρωτήστε την, συμφωνείτε μαζί μου ότι ανήκει το Γκολάν Heights 🇸🇾. Είναι νεκρή νεκρή στο νερό που δεν μπορούσε να το απαντήσει χωρίς να καταδικάσει τον εαυτό της αληθινό",OFF
1406,73728,"@USER Ο δράστης είναι υπεύθυνος για τις δικές του ενέργειες, αλλά αγνοείτε ότι ο Maxine Waters &amp; άλλοι υποκινούν βία. Θεωρείτε ότι είπε ότι δεν πρέπει να είναι σε θέση να τρώνε, να ψωνίζουν ή να κάνουν τίποτα με ειρήνη &quot;... πώς θα επιβιώσει κανείς χωρίς να είναι σε θέση να κάνει εμπόριο;&quot;",OFF
1407,44656,"@USER @USER URL ένα lynching υψηλής τεχνολογίας για τους Μαύρους Uppity (Ρεπουμπλικανών) &quot;&quot; είναι καλό, αλλά βιάζεις γυναίκες από φιλελεύθερους; &quot; &quot;ΟΛΑ ΤΟ ΚΑΝΟΥΝ&quot; συμπεριλαμβανομένου του Μπιλ Κλίντον.",OFF
1408,12977,@USER @USER @USER @USER @USER @USER @USER @USER @USER Αλήθεια; Και έχει κατηγορηθεί. # Οι φιλελεύθεροι είναι τόσο ψεύτες!,OFF
1409,81266,"@USER @USER Νόμιζε ότι θα ήταν χαμηλού προφίλ και θα βοηθούσε το κόμμα Dem να ξεφορτωθεί τον Kavanaugh και θα μπορούσε να παραμείνει ανώνυμο. Πιθανότατα αυτό το υποσχέθηκε από το κόμμα. Τώρα που μπορεί να κατηγορηθεί για ψευδορκία, θα συνεχίσει να παίζει θύμα. Αυτή δεν είναι. Το ψέμα είναι ένα κουτί σκουληκιών.",OFF
1410,62665,@USER @USER @USER Αυτός είναι ο λόγος για τον οποίο το Σικάγο δεν θα επιβάλει νόμους για τα όπλα στα βιβλία ή δεν θα πάει σε αυτές τις γειτονιές. Αυτές οι δολοφονίες σχεδιάζονται από φιλελεύθερους ελέγχου όπλων για να περάσουν πολύ αυστηρά ή ακόμη και κατάσχεση όπλων. Οι Black Luves δεν έχουν σημασία για αυτούς τους φιλελεύθερους που προσπαθούν να περάσουν την ατζέντα τους. 2 Τροποποίηση,OFF
1411,91447,@USER @USER 🤣🤣🤣🤣🤣🤣🤣🤣 Βαθύ λαιμό,OFF
1412,20633,@USER Είναι σαν &quot;Άγιος Ιησούς ο Χριστός&quot;,OFF
1413,90467,@USER Για ψέματα; Πόσο πληρώνει η DNC / Soros / Antifa; Πώς κάνει ο Κινέζος κατάσκοπος;,OFF
1414,59585,"@USER Lmao καλό! Ακούστε τώρα Sparky η σύζυγός σας είναι μια ασθένεια που είναι αγορασμένη και πληρωμένη για κακό άθλιο προπαγάνδα για δολοφόνους παιδιών και Ρώσους πράκτορες. Συνεχίστε λοιπόν με τα δικά σας tweets, αλλά θα προετοιμαζόμουν για μια μακρά ποινή φυλάκισης αν ήμουν εσείς.",OFF
1415,48788,Το @USER Fucking χάλια όταν οι διαιτητές είναι εναντίον σας. # KillTheZebras,OFF
1416,52284,@USER Γνωρίζουν πολλούς θαυμαστές είναι εκπληκτικό που θυμήθηκε ότι δεν είναι σκύλα,OFF
1417,14175,"@USER @USER @USER είναι μαλακίες στατιστικά. αλλά πείτε ότι δεν είναι τώρα το Λονδίνο η πρωτεύουσα της Ευρώπης; αυτός ο έλεγχος όπλου λειτουργεί σωστά; Γερμανία με σοβαρά προβλήματα εγκλήματος. Ίσως θα πρέπει να φροντίσετε τις επιχειρήσεις στο σπίτι σας, αρχίστε να γράφετε tweets για τις ΗΠΑ",OFF
1418,76303,. @ ΧΡΗΣΤΗΣ Είσαι αξιοθρήνητη αηδιαστική! Διεύθυνση URL,OFF
1419,76311,@USER Democrats = Κακοποιοί,OFF
1420,78252,@USER @USER Δεν παρακολουθώ ποτέ το NFL !!! &#39; Οι πάνθηρες απορροφούν παρεμπιπτόντως !!!,OFF
1421,81221,"@USER @USER Που είναι επίσης ανοησία. Αν θέλουν να την εκδιώξουν, θα προωθούσαν τα απαραίτητα γράμματα από την πλευρά τους και θα αντιμετώπιζε ηγετική πρόκληση. Οι «αμφισβητίες» της είναι τόσο απρόθυμοι και άστοχοι όσο είναι.",OFF
1422,40498,"@USER Είναι άλλο ένα από τα μπιλιάρδο !! Γεμίζει αρκετά, μπορώ να σας πω ότι σίγουρα !!!",OFF
1423,41467,@USER Κάποιος ρωτάει αν ο Davido δεν έπρεπε να είναι στο Camp; Ωγα κυρία πάρκο καλά !! Η επιχείρηση του Davido δεν ανήκει στην επιχείρησή σας. Να στείλετε να πάω σχολείο; Haterz ... κόψτε σκατά και πεθάνετε,OFF
1424,59407,"@USER @USER @USER @USER Όχι μόνο το Antifa είχε πολλούς υποστηρικτές του Ισραήλ. Θα βρείτε επίσης ισραηλινές σημαίες στη διαμαρτυρία του δεξιού πτέρυγα. Ω, το ειρωνικό URL",OFF
1425,19179,"@USER @USER @USER @USER από τώρα, η μόνη σταθερή μου θέση είναι ότι η ΕΡΑ έχει πολύ μεγάλη επιρροή στην πολιτική και ως αποτέλεσμα έχουν καθυστερήσει την επιθυμία για έλεγχο όπλων για περίπου 20 χρόνια.",OFF
1426,50099,@USER LOL. Αυτό που αποτυγχάνει άσχημα είναι αυτή η 11η ώρα ενέδρα από τους φιλελεύθερους. Κάθε λεπτό #ChristinaBlaseyFord αρνείται να δεσμευτεί να εμφανιστεί εκείνη και άνθρωποι σαν εσάς χάνουν την αξιοπιστία τους. Το αγαπώ!! 😂😂 #tcot # σελ. 2,OFF
1427,79302,@USER @USER Μια σαφής πλειοψηφία των συντηρητικών εγκρίνει τον Τραμπ και το GOP. Μην είσαι ηλίθιος.,OFF
1428,72191,@USER Θεέ μας βοηθήστε. η γυναίκα δεν μπορεί ακόμη και να πάρει συνεκτική πρόταση από το στόμα της.,OFF
1429,47082,#Theresa May Χρησιμοποιώντας τις #LabourParty πολιτικές για να προσκολληθεί στην αδύναμη και ασταθή της # Κυβέρνηση #HousingCrisis #housingmarket οι # συντηρητικοί είναι οι διεφθαρμένοι #Landowners #ToriesOut #Corruption,OFF
1430,32666,@USER @USER Sick !!! Ελπίζω να μην διδάσκει!,OFF
1431,30880,@USER Ο δολοφόνος είναι στο σπίτι. #MAGA #WallDoesntProtectFromAmericans,OFF
1432,27599,Το @USER Hollywood είναι γεμάτο δαιμονικούς δημοκράτες.,OFF
1433,45914,"@USER Μέχρι να πεθάνει. Διότι ακόμη και μετά την απουσία του από το γραφείο, πιθανότατα θα διοικήσει τον κύκλο ειδήσεων για μεγάλο χρονικό διάστημα.",OFF
1434,75929,@USER Υπενθύμιση μου Antifa ratbags.,OFF
1435,68764,@USER Ο ξεμπλοκαρισμένος ηλίθιος #Biden αισθάνεται ότι έχει την ευκαιρία να προσβάλει όλους τους συντηρητικούς που υποστηρίζουν το υπέροχο #POTUS τους ... Δεν νομίζω τόσο τρελό JOE !!!,OFF
1436,77399,@USER @USER LIAR !!! Για ποιους υποστηρικτές μιλάει ;;; Ντρεπόμουν όταν ο τελευταίος πρόεδρος μας πήγε σε μια παγκόσμια περιοδική συγγνώμη και υποκλίθηκε ακόμη και σαν να ήταν υπηρέτης τους !!! Διεύθυνση URL,OFF
1437,20989,@USER Όλοι λένε Γαμώτο Ρος δεν γνωρίζουν τίποτα γι &#39;αυτόν ή παρακολούθησαν τη συνέντευξη 🤷‍♂️🤷‍♂️🤷‍♂️,OFF
1438,29111,@USER @USER @USER @USER @USER με τη λεζάντα τόσο για την ανεκτική αριστερά &quot;... ναι ταιριάζει με την περιγραφή του ANTIFA. Υποψιάζομαι ότι δεν είστε απειλή καθώς αμφιβάλλω ότι μπορείτε να επιτεθείτε σε οποιονδήποτε δημοσιογράφο από το υπόγειο της μαμάς σας. &quot;,OFF
1439,49234,@USER @USER Σας πήρε τόσο πολύ !! Είναι ένα θηρίο και ήταν για τους γιορκ,OFF
1440,97916,@USER Νομίζω ότι η Μισέλ έριξε σχέδια Δημοκρατικών για εμφύλιο πόλεμο .. οι φιλελεύθεροι είναι τρελοί,OFF
1441,45927,@USER @USER Έχουμε νοκ-άουτ στον πρώτο γύρο και μια άσχημη απόφαση,OFF
1442,81899,@USER @USER Πρέπει να τον ντύσουν με μια στολή πάγου χωρίς όπλα και να τον κάνουν να περπατήσει τον οικότροφο τη νύχτα ζητώντας το καρτέλ ναρκωτικών.,OFF
1443,47398,". αυτή. είναι η πιο ισχυρή γυναίκα σ &#39;αυτή τη γη, ω το γαμημένο μου θεό URL",OFF
1444,75342,@USER @USER Birch me επίσης .. da fuck,OFF
1445,83578,@USER @USER @USER Φυσικά δεν είναι νεαρή και χαζή. Εάν είχε πραγματικά εγκέφαλο δεν θα πίστευε στον σοσιαλισμό,OFF
1446,26203,@USER Είναι 😭 μπορείτε να δείτε ένα καλό παιχνίδι και niggas να λειτουργεί 🤷🏻🤷‍♀️,OFF
1447,22958,Καλιφόρνια - Το ανατριχιαστικό πρόγραμμα οδήγησης Fake Uber προσπαθεί να ακολουθήσει τη γυναίκα στο σπίτι της #MAGA #KAG #California #FakeUberDriver #BodyWrapRestraint #CrimeNews URL,OFF
1448,33058,@USER @USER @USER Αυτό το χτύπημα του κεφαλιού στις 0:05 είναι το εγώ της. Δεν μπορεί να πάρει κριτική. Είναι μια αδύναμη ανίκανη αυταρχική.,OFF
1449,87923,@USER @USER Γνωρίζετε καλά και καλά ότι αν προσπαθήσατε να εξηγήσετε όλο τον έλεγχο των πυροβόλων όπλων σε μια στρατιωτική βάση είναι απόδειξη ότι οι νόμοι αρπαγής όπλων δεν θα κάνουν σκατά αν κοιτάξετε το Fort Hood.,OFF
1450,84508,Το @USER Manafort βρίσκεται στην οδό K εδώ και πολύ καιρό. Ξέρει τα πράγματα. Βαθιά σκοτεινά πράγματα. Συμφωνώ. Θα κάψει λίγο λαό. Ο Mueller ξέρει ήδη ποιος θέλει. Το Manafort θα τα παρατήσει.,OFF
1451,69659,"@USER Μην το σκέφτεστε, λοιπόν, ίσως να κάνετε λίγο ερευνητικό φίλο!",OFF
1452,83279,"@USER δεν μπόρεσες να με πιάσεις αφήνοντας να μου αρέσει λίγο κουρελιασμένο σκύλα, 😫 σκύλα τρώει βρωμιά",OFF
1453,58613,". @ ΧΡΗΣΤΗΣ Δεν εγκαθιστώ την άσχημη εφαρμογή σας, αλλά με απογοητεύσατε για το 100% για τη δεύτερη τροποποίηση / μεταφορά πανεπιστημιούπολης, 100% κατά του ελέγχου όπλων εκτός από βίαιους κακοποιούς &quot;. URL",OFF
1454,90485,@USER Μην μπερδεύετε με niggas από τα έργα Marcy george Zimmerman! Θα ανάβεις!,OFF
1455,13088,"@USER άντρας, μόλις άρχισα να χτυπώ στον τοίχο με αυτό το σκατά. Δεν είναι τίποτα από στεγνό τοίχο και μερικά ξύλινα δοκάρια. Περνάω από αυτήν την πόρτα αν είμαι αυτός.",OFF
1456,32653,@USER @USER @USER Γαμώ ναι το βόλτα!,OFF
1457,90849,@USER Έχετε δει ποτέ την πρώην Δημοκρατική ιεραρχία να παλεύει ενάντια στον πρόεδρο τόσο πολύ ;;; Γνωρίζουμε ότι επειδή είστε τόσο διεφθαρμένοι και ένοχοι κατάχρησης εξουσίας. Είναι οι πιο σκοτεινοί καιροί μας με το Υπουργικό Συμβούλιο της DOJ / CIA,OFF
1458,38942,"@USER Lol, διαβάστε τον τίτλο και γνωρίζετε ήδη τι έρχεται ... ... που υποστηρίζουν λύσεις κοινής λογικής για τη μείωση της βίας με όπλα, &quot;Πώς διαφέρει η βία με όπλα από την άλλη βία; Τι είναι ένα μη αυτόματο πυροβόλο όπλο; Τι είναι κοινό αίσθηση ελέγχου όπλου; Είναι σαν το Σικάγο, Νέα Υόρκη, .. Λονδίνο; .. &quot;",OFF
1459,13931,@USER @USER Κάποιος κάνει κάτι !!! Αυτή η παράσταση χάλια πια !! Οι σχεδιαστές σκηνικών είναι καλοί όμως! #firemalyoung,OFF
1460,12809,"#PeoplesVote #StopBrexit @USER #remain Δεν θέλω να πάω .. είτε, Ξέρεις τι, Αφού φύγουμε, τα συνθήματά μου θα ήταν Κάποτε ήταν καλύτερα από αυτό &quot;θα έπρεπε να είχε μείνει. Άχρηστη κυβέρνηση. URL",OFF
