,id,tweet,subtask_a
1052,52798,"@USER Han er såret, og ingen har kontrolleret ham !!!",OFF
1053,89052,@USER @USER @USER Disse fyre er kun kendt for at aflede emner. Han er en ren sanghi. Lad ham bjælke.,
1054,98649,"@USER Jo mere denne kvinde taler, jo mere dum bliver hun. #TermLimits #Liberals",
1055,40000,"@USER Dette er latterligt ... UTROLIG !!! Så denne fine unge mand er nu død på grund af en dum grund .... kom nu !!!!! Kanonkontrol er løsningen, så mange uskyldige mennesker blev dræbt på grund af kanoner😡😡😡 Dette skal stoppe",
1056,96330,"@USER har du nogen anden anvendelse? Dette er så forkert på så mange niveauer. Kan du sagsøge dem? Jeg ville ønske, at der var en måde at styrke dine punkter på den mishandling, du har modtaget. Venstre er fulde af had og utilfredshed, og desværre er der flere af dem end os. Idioter. URL",
1057,14809,@USER Hollywood er fyldt med pædofile,
1058,21629,@USER @USER Skal have brugt en 44 magnum til at afgive en rigtig erklæring! Og folk som dette lærer vores børn?,OFF
1059,52832,"@USER-konservative mener, at alle farver personer er priori skyldige i forbrydelser, når PoC nægtes deres rettigheder til udenretslige drab, er der ingen konservative, der ALDRIG sætter spørgsmålstegn ved drabet på.",
1060,59620,@USER Tal ikke lort om 48 love,
1061,32717,"@USER Holder har et pervers syn på loven. Ikke overraskende, da han er en demokrat.",OFF
1062,21286,@USER åh shit uhhh hvad ao3 fic er dette,
1063,78117,"@USER Hvornår lærer de. Folk er ligeglad med, hvad de synes om politik. Læs bare dine linjer og underhold os. Hold dine dumme pins og falske tatoveringer og bånd derhjemme. #MAGA #Emmys",
1064,13486,@USER Kan nogen venligst sætte ham tilbage i kisten.,
1065,90268,@USER Men de er stadig nummer et Fake News Network.,
1066,39342,@USER Fuck off,
1067,81788,@USER @USER Hvem er ringeleder for hjernedøde får. Tid til at vende det tilbage på ham.,
1068,38889,"@USER @USER @USER. # Hykleri for at se såkaldte konservative kalder formodet seksuel afvigelse, når næsten hver seksuel politisk skandale i nyere hukommelse involverer republikanere, og det er virkelig #homophobia #RoyMoore #Kavanaugh #JimJordan #MarkFoley #BobPackwood #ClarenceThomas #DonaldTrump",
1069,92319,"@USER @USER @USER @USER Du rammer dem for skide elo, og grunden til at jeg udgiver dette er fordi han er dig booter EKSPONER &quot;viser bare, at du ikke kan tro alle i dette samfund&quot;",OFF
1070,59657,@USER luk fuck up upp kliff jeg er større end dig og gayer end dig så prøv ikke noget lort,OFF
1071,28193,20 stemmer til for #Demokrater &amp; lad os se ... Hvor mange mord på #Konservativer #justeres URL,
1072,83274,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Det går aldrig videre, at Caymans Men jeg vil gerne vide, hvad der giver Boris ret til at spunk £ 45m på en dårskab af en bro, der blev ikke bygget Hvor er pengene, og hvad forhold til ham var de mennesker, der fik betalt, og hvorfor er de alle nu i udlandet Ingen undersøgelse indledt Hvorfor",OFF
1073,64355,@USER Det lyder som om du er fascist.,
1074,42234,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER LOL !! I lige måde! Awe! Hvordan føles det at ønske sig for første gang gimmie ?! Er det en ny følelse for dig? Har mor holdt dig på titen i alle disse år, og nu ved du ikke, hvordan du skal passe for dig selv ?!",OFF
1075,84391,@USER josh som slave leia,
1076,36226,"en allerede debunked viral hoax &quot;Fortæl mig, hvem der beslutter, om et meme er blevet debunked? Et potentielt partisk menneske har til det, der. URL #facebook #rosetta #memes #qanon #maga URL",OFF
1077,91015,@USER spyr stadig dine løgne ..... du er ikke god enuf til at slikke vores præsident&#39;s boot stropper ... hvad med dødsfaldene i Chicago ... ura løgner og en manipulator ... gå vack til Indonesien Barry,
1078,49622,@USER Ya Obama på handel 2-ÅR AGO: Trump fortæller bare IKKE sandheden &quot;&quot; Hvordan dumme kunne vores ledere være &quot;Trump God bless bless Trump! #MAGA #KAG .. (Fuld link + Trumps SVAR URL,OFF
1079,82485,"@USER @USER enhver pistolkontrol er forfatningsmæssig, og du venstreorienterede falske nyhedsforrædere holder løjne for folket, det er derfor dine fjender af folket",
1080,54050,@USER Skal gøre liberale gal!,OFF
1081,97098,@USER F the DemocRATS. SLIMY BASTARDS.,
1082,34017,@USER @USER @USER @USER Flake skal afslutte sin søgning efter relevans &quot;. Han er RINO fyldt med had mod POTUS. # Ansvarlig opførsel&quot;,OFF
1083,31233,@USER Hun er dement.,
1084,83754,"@USER Jeg har lige læst hele den tråd, og at fyre synes, han er et boksemedie sociale medier, har sikker på at rodet nogle ppls hoved 🤣🤣🤣🤣🤣🤣🤣🤣",OFF
1085,31196,@USER @USER Derfor ønsker du aldrig at gøre med venstre / demokraterne. De er blevet galede. #TrumpDerangementSyndrome,OFF
1086,59480,@USER-kuglen er ikke vores,
1087,23082,"@USER @USER @USER Jeg ved, at du ikke er så naiv. Disse mennesker udgør en meget lille% af Trump-tilhængere. Støtter alle liberale terrorister og (grupper som Antifa?)",
1088,85220,"@USER @USER @USER Jeg vil aldrig glemme, hvilke niveauer dine racistiske liberale gik til, og hvad du gjorde med Clarence Thomas. Venstre er de værste mennesker nogensinde.",OFF
1089,15817,@USER hvad fanden skete,OFF
1090,89408,@USER @USER Hvad er disse nye ideer? Tale love pistol kontrol dræbe babyer og tænker du har ret til gratis sundhedsydelser og rige ppls penge bare bc du exis?,
1091,39819,"@USER @USER @USER @USER Jeg ved ikke, hvordan de sagde, at de ikke er homoseksuelle tho. &quot;Og&quot; Og med liberale mener du konservative. &quot;Det lyder som om jeg er ked af det. Hvad angår hvorfor det betyder noget, hvis det ikke gør &#39; betyder det ikke noget, hvorfor gå så langt for at nægte, at de er homoseksuelle? Der er lige par, hvorfor ikke bare lade dem være homoseksuelle? ”",
1092,60311,@USER @USER Fængsel er for meget til en #Pedovore - hvor er retsforfølgningen ?? #AGSessioner slipper kirken væk med pedobrydelser? Hvad fanden holder han? er det en tentakel? WTH #PedoGateNews,
1093,59397,@USER @USER Pave Char sammenligner pave Francis med den falske profet. Bingo! URL,
1094,48118,"@USER @USER @USER Han er så uklang som hans modbydelige udseende, som han handler om enhver anden ting, der er at vide.",OFF
1095,15406,@USER falske røvemoji,
1096,84077,"@USER @USER @USER Haha ja sjove kommunister liberale, der ødelægger USA vil USA2 som Venezuela Kina Nordkorea, måske hvorfor ikke bare flytte2 dit perfekte land i stedet for desperat at prøve at ødelægge USA, som mine stiftende fædre kæmpede døde 4 vores frihed! Udgød blod for utakknemlige kommunister!",OFF
1097,79283,". @ USER. @ USER. @ USER. @ USER # Hykleri Mykje? . @ USER. @ USER. @ USER, det er derfor, du er en fjende for folket #FakeNews går imod politiske modstandere og skjuler forbrydelser fra #Liberals #BigStuff! URL",
1098,82016,"@USER Så ser jeg sådan og lyster over pigen med det lange blonde hår og den nøgne midriff og mikro-mini og indser, at hun nu er 48 år ældre og kunne være en god bedstemor i dag! 😱 Folk spekulerer på, hvorfor jeg elsker benene, indtil jeg viser dem, hvad jeg er vokset op med. URL",
1099,84770,"@USER Nogen ringer til pistolkontrol, fordi Bengalerne ikke kan stoppe med at skyde dem selfies i foden URL",OFF
1100,95295,"@USER @USER Hun tabte, fordi hun blev outplayed. Hun er oprørende for sin opførsel",
1101,48370,@USER Hvad? Alle 12 af dem? Hvad med terroristerne Antifa? Farrakhans hadefulde og racistiske bølger? BLM-kriminelle? Sorte pantere? Disse grupper har heller intet sted!,OFF
1102,78792,@USER @USER @USER @USER @USER @USER @USER Joe synger bare den gamle liberale bullshit-sang og fejlagtigt repræsenterer fakta som sædvanligt.,
1103,14672,"@USER @USER Bro Jeg prøvede tilfældigt denne dns lort, og det fungerede første gang wtf",
1104,66991,@USER Sådan synes de konservative at et geni ser ud. LMAO,
1105,93179,@USER Og denne røvpels synes han er en kender det hele,
1106,48479,"@USER du uvidende nar, hvordan blev du ag. Jeg glemte, at det var uvidende Obama. Det er ikke den nuværende beboer af det hvide hus. Lær af mig uvidende idiot. Han er præsident for De Forenede Stater. Hvis du tror, han ikke er din præsident, skal du forlade dette land og gå til helvede.",OFF
1107,44822,"@USER @USER Ja, det gjorde ... Og det er i redaktion ... Er Joe Q redaktør af X-Men ... Nej, det er han ikke ... Han er chefredaktør. Han er chef for alle de andre redaktører ... Sååå han var ikke ansvarlig ... Jeg burde ikke diskutere, for dette er dumt ...",
1108,14772,"@USER #AskAlly Fortæl mig noget, hvad skal jeg gøre for at hjælpe min mor, når hun er hjemme med et brudt ben, fordi hun nu er på hospitalet med et brudt ben 😭😭😭😭",
1109,22130,"@USER @USER Eller han er en del af den svig, de trak sammen.",OFF
1110,80604,".. @ USER @USER 2 of 2 Stem hendes røv lige uden for kontoret. #DianeFeinstein er en del af problemet i Amerika, ikke en del af løsningen. Hendes gamle ideer og #ClarenceThomas-tricks fungerer ikke denne gang. # VoteRed2018 #KAG # Bekræft Kavanaugh # BekræftCoachK #MAGA",
1111,78914,#GOP om personlig ansvar ... Han var beruset: drenge vil være drenge Hun var beruset: tøs # republicans # konservativer #kavanaugh,
1112,40746,"@USER Damn right. Hvis du tænker noget andet end din del af problemet med dette land. Tak Gud, vi har en præsident, der sætter #AMERICA #FIRST i stedet for at placere illigale udlændinge foran amerikanere.",OFF
1113,33232,@USER tæve mit liv blinkede for mine øjne,OFF
1114,58585,"@USER @USER Han har skraldet sammen, selv til vores allierede.",
1115,19746,"@USER @USER @USER Folk, der bruger fascistiske taktikker, er fascister. Det er, hvad ANTIFA gør. Vil du have, at jeg skal starte med at indsende videoer af ANTIFA-optøjer?",
1116,87017,@USER @USER Vi er alle bekymrede over demokratenes modbydelige adfærd og respektløs respekt for dette land og vores forfatningsstatus i USA og overtrædelsen af din ed til borgere og vores forfatning.,
1117,60348,"@USER åh fuck jeg glemte valmue i min bleebukse, du kender mig, før jeg kender mig selv",
1118,33670,@USER Og hykler fluer i sin private jet rundt i verden?,OFF
1119,69506,@USER Han er det absolut værre. Periode. Det er alt.,
1120,25199,"Nej, min familie er ikke MAGA, de er bare ligeglad. De er bortset fra befolkningen, der bliver distraheret af popkulturen fuldstændigt. De har nul idé om, hvad der foregår i verden, indtil jeg fortæller dem, og selv da er de ligeglad. Jeg er en løve blandt lam. URL",
1121,46033,"@USER @USER homer mister sin boner over dette er meget små, der var en lighed, men igen, selvom hun er, hvis de ikke skubber den i vores ansigt, så er det okay",OFF
1122,61968,"@USER keemstar sagde, at han ikke betaler, han ville bare have sin afskedigelse på rustpop.",
1123,76470,#treasonousgoverment california Prøver ny opgave om pistolvold: Bullet Control URL,
1124,25820,"@USER @USER Hun er så dum, at det skræmmer os gennemsnitlige amerikanere, at hun træffer beslutninger på vores vegne",
1125,12633,@USER @USER Tæve hold kæft .... cyberpunk blev annonceret tilbage i 2012 og lige nu ved at blive afsløret # .... få dine fakta lige,
1126,77845,@USER Ned med liberale!,OFF
1127,40324,@USER Trudeau og Venstre er inkompetente til at håndtere det.,OFF
1128,58462,". @ USER ægte mål: At gøre alle i Wisconsin så stumme, som han er. URL",
1129,54691,"@USER Den ironiske ting er, at du er nærmere på linje med højre højre. De er endda enige med dig. Kig ned tråden. noget røvhul lige indsendt en ting om IQ til dit forsvar. Fuck off med det lort!",OFF
1130,23182,"@USER bro, de lo ind i hendes ansigt og pissede næsten deres bukser, og jeg stod ved siden af det som wtf mind din egen virksomhed",
1131,32987,@USER Smag lortet ud af hende 😂😂,
1132,30224,"@USER @USER Det krydsede mit sind, at sheriff Israel muligvis har beordret dem til at stå ned. Demokraterne vil bruge enhver tragedie for at være i det offentlige øje for at fremme kanonkontrol. Det er en skam, at disse ting endda kom til at tænke på, men jeg har set for meget fra Venstre til at blive overrasket over noget.",
1133,81939,@USER Jeg hørte din pik var stor og ensom,
1134,27255,"@USER @USER Er du bipolær? Du siger hele tiden anderledes lort til folk, der kommenterer, hvad du sagde",
1135,62953,@USER FASCIST VENSTRE er overalt. Vi må knuse dem; boykotter arbejde folk.,OFF
1136,59895,#DickDurbin er fra Illinois. #Chicago har den strengeste pistolkontrol og er et bande- og narkotikadrabfelt. URL,OFF
1137,13692,@USER Med andre ord # Mueller er det ikke forstoppet Med andre ord # Mueller har diarré? URL,OFF
1138,83076,"#LibDemConf viser mig, at @USER er helt ugyldige for konstruktive ideer til de utallige problemer, som Storbritannien står overfor, og at tigge @USER og @USER modererer &quot;er ikke svaret. Thatcher havde ret, papegøjen er død.&quot;",
1139,32565,@USER Sandsynligvis sige fuck it en gør netop det,
1140,24384,@USER Hvorfor du ødelægger lort lol,
1141,23560,@USER Du ligner mere en plante #maga #walkaway URL,OFF
1142,47280,@USER Fra en mand (hurtig og rasende) blev holdt i foragt,
1143,71667,"@USER Jeg fortalte mig selv dette, men uanset hvor meget jeg prøver livet fortsætter med at bide mig i røvet",
1144,55726,"@USER @USER Du er villig, hvis du tror, at han er grunden til, at begge spil var tabt i de sidste to sæsoner lmao",
1145,30033,"@USER ugh, jeg mente * parykker lort",
1146,33064,@USER Fed røv løgner strejker igen. #Glem aldrig,
1147,34120,@USER Han bluffer totalt ...,
1148,25813,Demokrat kan ikke engang konkurrere w @USER #MAGA URL,
1149,30770,@USER Hun er et monster!,
1150,49215,"@USER @USER Så Alyssa siger du, at han er skyldig? Hvad skete der nogensinde med uskyldige før skyld? Og hvis han er uskyldig, ville du i det mindste tweete en undskyldning? Hold kæft og besvar tweeten.",
1151,41561,@USER Hun er en af satans døtre,
1152,19402,"@USER Denne information er derude og skal undersøges fuldt ud og overvejes, før han får en livstid ved High Court-aftale. De konservative nægtede endda at give Obamas person en høring, så hold venligst op, som om de spiller over bord, mens alle andre går lavt.",
1153,69899,@USER @USER @USER @USER Du er en kedelig person. Det virker også godt for mig,
1154,70810,"@USER @USER @USER Faktisk var mine forfædre her længe før nogen kom her, selv din franske røv! Indfødte amerikanere var her først. Så få dine fakta lige! Så hvis du vil kaste slag, skal du sørge for at vide, hvem og hvor du kaster dem først.",
1155,79423,"@USER Gutierries = 💩 hvad gjorde han for at hjælpe PR? Hvad laver han nu ud over at håbe på, at et højt kropstal skylder Trump",
1156,65970,@USER @USER @USER Mest dumme tweet endnu ... og ja ... det er en libtard🤣🤣🤣👌💩,
1157,45485,-Conservatives reducerer politiets finansiering -person klager over kriminalitet -person stemmer konservative til at tackle kriminalitet?,OFF
1158,95617,"@USER han havde sandsynligvis sex gange to gange for boruto og den anden søster, som ingen er interesseret i",OFF
1159,39118,"@USER Eric Holder er våbenhandler og burde være i fængsel, hvordan gik denne røv forbi",
1160,93402,@USER og balle er lort,OFF
1161,44744,#MondayMorning #MondayMotivation #MondayMood #MondayThoughts Another #Republicans / Trump sump Lier !! #MAGA # kvinder # URL til kristendom,
1162,33776,"@USER Han orkestrerede / provokerede det, så han kunne græde, at han var offer for en endnu en sammensværgelse ... Han er så desperat underlig.",
1163,37449,@USER Kom tilbage på din gamle jordnøddeskab,
1164,97658,@USER Din fucking Bf nigga,OFF
1165,43705,"@USER @USER Hun er truende med amerikanske borgere, hun vil dræbe kvinder, der ankommer hende",
1166,48474,"@USER @USER Denne B ** ch Behar er nødt til at lukke det store grimme hul i hendes ansigt og tænke over det faktum, at hun ikke giver Kavanaugh eller hans familie fordel af deres rettigheder som borgere. I hendes fede hoved er de skyldige bc de er konservative. Behar har brug for en snude omkring anstændige mennesker. HRC klon.",OFF
1167,35384,@USER Mueller kan forse sig selv. Han er lige så skæv som dagen er lang.,OFF
1168,11746,"Folk, der efterlader racistiske kommentarer til mine indlæg, bliver øjeblikkeligt blokeret. Der er lave opfølgningskonti, der lægger denne crap, og jeg tror, de prøver at få #MAGA til at se dårligt ud, hvis du på nogen måde er racistisk, er du velkommen til at blokere mig, fordi jeg tror, du er et uvidende POS",OFF
1169,90460,"@USER Hvorfor er Antifa oprørt w / &quot;prof.&quot; Blaserte-Ford? Antifa er gruppen, der chikanerer og truer mennesker i deres hjem.",OFF
1170,77539,"@USERs primære argument mod #Kavanaugh er, at han er for forfatningsmæssig &quot;Demokraterne startede en borgerkrig under Clinton. De øgede deres propaganda under Obama. De er bange for, at dyr bakkes op i et hjørne. Antifa, BLM og MS13 er deres Sturmabteilung&quot;",
1171,46544,@USER Både QAnon og Antifa vil blive opført som sygdomme,OFF
1172,56754,"@USER Antag ikke engang at vide, hvad liberale føler eller synes. Jeg er liberal. Jeg er personligt imod abort under alle liv og død omstændigheder. Men jeg er også personligt imod at pålægge MINE PERSONLIGE FØLELSER om abort på andre. Så gør os alle en tjeneste og STFU.",
1173,57446,@USER Jeg elsker dig bitchhh jeg vil aldrig stoppe med at elske dig .... bitchhhhhh,OFF
1174,30412,"@USER fordi jeg er en knæk røv bitxh: (((((og LOL EVEB BEDRE hun løber i søvnen, ligesom mens hun ligger ned, løber hun bare som fødder, der går i gang) xD, og jeg bliver sparket meget 🤙🏻",OFF
1175,51967,"@USER Som normalt har @USER ikke en anelse. Børnene skal gøre det lort, når han tager en vild, da de er af samme konsistens.",
1176,84656,Opportunist til det maksimale En ond lier også. URL,
1177,91455,@USER Jeg er ikke en røvhul libtard.,
1178,94913,"@USER Fordi han har ret, er guvernøren i Puerto Rico a en svindel",OFF
1179,31525,"@USER @USER Sygeplejerske er værdifuld i sin egen ende!?!? Har du set ham spille? Han får sjældent pucken ud i første forsøg. Også ikke så spektakulært defensivt. Ikke værd, hvad han holder ud for.",
1180,38725,@USER Nej. Vil ikke gå glip af hans ked røv overhovedet.,
1181,55300,"@USER Ja, det er en skør røvhistorie. Som hvordan går man ind i den forkerte lejlighed. Der er numre på døre. Og ville du ikke bemærke det, så snart du går ind, og det er ikke din lort 🤷🏻‍♀️🤦🏻‍♀️",
1182,84653,"@USER Hey Woodward: Du er en fjollet gammel fyr og ved ikke, hvad der foregår i Det Hvide Hus. Du er den, der selv har nået en mental fase af Alzheimers",
1183,40726,"@USER Robyn Jeg lavede veganske scones, men jeg løb tør for skide tid. Blame min biokemiske lab",
1184,88710,"@USER Nå, hvis Trumpster sagde det, må det være sandt, at han også har en 10 på at håndtere Cuba orkan trist stykke af noget, han er ...",OFF
1185,43651,@USER Det suger han 🤦‍♀️,
1186,21689,@USER @USER Abso-fucking-lutely. Den lort var allerede her!,
1187,55014,"@USER @USER @USER @USER @USER Nej. Jeg mener, parasit i den forstand, at private virksomheder er en unødvendig og universelt uønsket bauble, der pålægges en vigtig offentlig service af mennesker, der sætter overskud foran den offentlige mening og demokrati.",
1188,41215,"@USER @USER Er det troværdigt at tro, at han er værre end enten: gordon på de brune i 2018 eller 2017 brandin kokke?",
1189,15417,"@USER 😐 undskyld, men hun er en idio",
1190,49291,"@USER The Dregs of Society &quot;er ISIS, ANTIFA, BLM, Planned Parenthood, Illllegal aliens, Pedofiles og liberal. Dette er dem, som demokraterne støtter. Endnu en gang beskylder andre for, hvad DU, Biden er skyldige i.&quot;",
1191,28150,@USER Bare det at lytte til Juan Williams på FIVE gør mig gal. Han er sådan en ignorant mand. Hvor får denne mand sine fakta? Tak Gud for Jesse Waters og jer damer!,OFF
1192,90308,"@USER Nu er det den pot, der kalder kedlen sort! Venstre er intet andet end mobber! Antifa-Bullies !!! Trump Haters-Bullies !!!",OFF
1193,65345,@USER Hvor er den fascistiske version af Antifa?,
1194,97781,"Kl. 2130 3. runde: pistolkontrollen klynker og Sen Blumenthal hænder stadig ryster som et blad, når han fortæller dommeren komme ind i den virkelige verden. Dette fra en millionær, der ikke har nogen idé om den virkelige verden. @USER @USER #KavanaughConfirmationHearings",
1195,40411,@USER Awh shit.,
1196,84372,"@USER @USER @USER @USER lol hun er sådan en trold, jeg er så glad for, at hun gik væk, og alle u-trumf-supportere fortalte hende det til GTFO. Gudskelov, vi fik en rigtig superstjerne i @USER, der faktisk kæmper for alle, uanset hvem de vælger at stemme på. Er hun ikke fantastisk! Bliv medlem af os, vi har brug for din hjælp!",
1197,51729,"@USER Dette er grunden til, at vi har brug for pistolkontrol",
1198,35958,"@USER @USER Bevis din påstand eller bliv udsat for det liggende stykke lort, du er. I mellemtiden ... URL",OFF
1199,56689,"@USER @USER @USER Gør det med Koranen, og så vil vi se, hvor meget ateist og modig hun er ... hindus regnede ud af, at denne type opmærksomhed, der griber stor boss, når de vil være mennesker, ikke er det værd ... Gå live i dine 2 minutter Prime Time dækkede livet ... Lord krishna og hans tilhængere er ligeglad",OFF
1200,68935,"@USER @USER må ikke respektere skarphed som den bro, det var bestemt noget off brand-lort fra bagsiden af et dollar-træ 😭",
1201,75566,@USER Skal være omkring den dummeste ting nogensinde.,
1202,87425,@USER @USER Jeg har aldrig en gang hørt dig være taknemmelig. Alt hvad du gør er at lort af Canada. På politiet. Om vores historie. På konservative.,
1203,79048,"@USER @USER Forestil dig, hvis dr. Ford var medlem af et mindretal. Antifa ville brænde dommerens bopæl. #IDENTYPOLITICS",
1204,37610,@USER Hun er dillusional!,
1205,99408,@USER Det er mere hvad hun gør end den hun er,
1206,40471,"@USER Goodell er en af de værste ting, der nogensinde er blevet løsrevet på Pro Sports. Ubrugelig!!!",OFF
1207,62416,@USER Master of None var så fanden godt.,
1208,51613,@USER @USER Lille røv dreng🐒,OFF
1209,60933,🛑 Truthfeed News News 👉 &#39;BARE I: FBI giver endnu en ødelæggende slag til demokraterne om Kavanaughs anklager&#39; # MAGA￼🇺🇸 # 2A #Prolife URL,
1210,11519,"@USER Det var Awesome. Jeg elsker at høre dig ødelægge de liberale, men mest af alt Trudeau",OFF
1211,92684,@USER Og fabrikken kommer tilbage U laver en film om den ... sum værd at gøre .. fordi bare slynge lort viser Ingen intelligens ..,OFF
1212,28679,@USER Deranged og demented hvad en perfekt match for det demokratiske parti,OFF
1213,14608,@USER amenadiel&#39;s var min favorit. den massive trekantform ... skuespilleren er varm .... de store forbindelsespletter .... kysser fingerspidserne,
1214,41642,"@USER @USER Venstre er fulde af had, men de taler ligesom deres moral er over enhver, der tænker anderledes. Sjovt, hvordan deres ord og handlinger aldrig stemmer overens med, hvad de foregiver at prædike. Påhviler enhver menneskelig anstændighed. Følelsesmæssigt og politisk konkurs.",OFF
1215,48063,Et delt selv eller &quot;Mit navn er legion&quot; Demonbesiddelse generelt er præget af et tab af frihed. Gadarenerne er os URL #ergnews #antinazigr #antifagr #antifa #Stopthehate #GoldenDawn #GDtrial #JesusChrist #JesusSaves #JesusIsLord #JesusIsGod # sprayer #hope URL,
1216,52687,"@USER @USER fandt ud af navnet, men jeg har glemt det.",OFF
1217,91332,"#qanda hvad skete der med det forventede fald i samfundet efter SSM. Det er kun de religiøse konservative, der har ret i en regering.",
1218,60568,"@USER Bernie! Du har været i kongressen, hvor længe? Nu hvor du kommer nærmere din dødsleje, da du er gammel som snavs .. Hvorfor en bekymring nu? Hvor mange regninger forsøgte du at skrive eller godkende, før du besluttede at køre til POTUS? Fortæl endelig!!!",
1219,27099,@USER 😂 NIGGA ramte dem med o well lowkie,
1220,78450,@USER @USER Publikummet &#39;AntiFa&#39;? Hvilket kvak.,OFF
1221,77312,"@USER Tak, fordi du har reddet hundene !!!! hvorfor er folk røvhul",
1222,73638,"@USER Crazy, hvor sjov Jim plejede at være. Nu er det sjovt, hvor skør han er blevet.",
1223,83162,"@USER Fortsæt med det gode arbejde, mens de liberale spilder tid på at græde og pege på landet bevæger sig tættere på storhed igen! MAGA",
1224,49383,"@USER @USER @USER @USER denne kommentar viser kun, at efter at have nægtet at beskæftige sig med fakta, anvender du den fascistiske antifa-tilgang, som er at bruge personligt angreb for at prøve at mobbe dig vej ind i en mytisk gevinst. Undersøg fremskrivning og stop med at gøre det u ser dum ud nu!",OFF
1225,26821,GOP STEMERE BEDRE VÆKKE HELVET OP !!!!! #RNC-meningsmåling finder #GOP-vælgere ikke er bekymrede for midtermer. Det er dårlig URL via @USER #MAGA # TuesdayThoughts,
1226,49307,"@USER @USER Du kan ikke beskylde nogen for noget som dette og forvente at ikke behøver at komme frem og vidne om det! Vi antager bare, at vi tror på det og korsfæstede ham? Jeg er sikker på, at u liberale synes det.",
1227,94063,"@USER Lol okay, fordi det skal være diskret 😂",
1228,76917,"@USER din pappy er et stort fedt narre, Demokraterne behøver ikke at få ham til at se dårlig ud, han får sig selv til at se lige ud, hvad han er en ignorant 5. niveau FOOL",
1229,89284,"@USER Hans mund går til den ene side alle grin og lort, og jeg kan ikke lide det.",OFF
1230,16734,@USER Ja Venstre vs progressive Dette burde være en rigtig dum bantere,
1231,41416,@USER Bad ass tæve *,
1232,38163,"@USER Mann, jeg er ikke så smuk, som du giver 😭😆🤷🏽‍♂️",
1233,95675,@USER Die bitch,
1234,64411,"@USER @USER @USER @USER @USER @USER @USER @USER Hvor blindt uvidende du er. Skamfulde mennesker med den dybe tænkning, du mangler, kan stemme",
1235,39166,"@USER @USER @USER @USER @USER Hellig lort, det er fantastisk",
1236,12987,"Willies sårende reaktion på hans tidligere fans, der har forladt ham i hopetid af hans støtte til den lille hippie Beano. #MAGA @USER URL",OFF
1237,15145,"@USER Her er problemet med venstre .... de kan ikke have en intelligent debat om et spørgsmål. Vil du bevise et punkt? Har Norm på, og spørg ham om hans kommentarer, og få punkter til at imødegå hans kommentarer. I stedet tavede venstresiden ham bare. Viser deres mangel på intellegens.",
1238,13087,"@USER @USER Jeg ved rigtigt. Det irriterer mig, at han er så travlt med at give sig selv kredit, mens vi alle er bange for døden her i USA. Jeg stoler ikke på ham",OFF
1239,48421,@USER Hun er ond! Hvordan tør hende.,OFF
1240,63808,"@USER Det handler om bs ☝Tænk der mere idiot, som de liberale.",
1241,13245,"@USER Det faktum, at hun er respektløs og åbenlyst uhøflig, har intet at gøre med hendes situation🤪",
1242,15069,@USER @USER @USER @USER Ja. Ja han er!,
1243,35308,@USER Brennan sikker som helvede er.,OFF
1244,55842,@USER Det er nøjagtigt hvorfor jeg tweetede !! Nå det og gøre narr af liberale og deres sindssyge !! 🙏🇺🇸❤️✝️❤️🇺🇸🙏 GUD hjælp !!! 🙏❤️✝️✝️❤️🙏,OFF
1245,15554,"@USER Da Lebron spiser røv antager jeg, at jeg skal nu URL",
1246,67296,@USER @USER gør dig nyttig og begrav dit hoved i sandet.,
1247,84775,"@USER @USER Ingen mennesker døde, fordi embedsmænd, der frarøvede n, ikke gjorde deres job",OFF
1248,30264,"@USER @USER @USER @USER Coward Svar på spørgsmål Hvad har jeg lagt ud på @USER, der ikke er faktuel Som et stærkt konservativt og pro-Israel, poster jeg @USER positive fakta for at imødegå canadiske medier, der hjælper liberale Trudeau-angreb på de konservative og Israel. Du er enten uvidende eller en løgner.",
1249,65148,@USER Hørt fra hvem? Du og dine liggende jalous kropsfolk ???,
1250,67852,@USER LMAO mand folk talte så meget lort i går. Enhver kommentar Marvel stan twitter? Moe overdrevne Thanos-vittigheder eller ... URL,OFF
1251,43569,Skal jeg prøve aikido i stedet for krav maga? 🤔🤔 #aikido #kravmaga,OFF
1252,71717,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Hvis vi ikke ødelægger Bush-Clinton Crime-familien vi står over for mange flere som Obama !!,OFF
1253,28265,@USER Han kan gå til helvede,
1254,88106,@USER Heldig tæve! 😂💀,
1255,59633,"@USER Måske ville der ikke være 5 af disse ting om dagen, hvor der var en lidt fornuftig pistolkontrol i dette fucking land.",OFF
1256,76974,"@USER Bare tænk. Hun er uendeligt sjovere end dig. Det er klart..Dæ, he. &quot;😮&quot;",
